TransactionID,CardID,TransactionDateTime,Location,Amount,Merchant,IsFraud
5040,10466,2025-07-22 19:22:00,Solapur,37130.77,BigBazaar,0
5041,10229,2025-07-28 21:43:00,Morena,47245.22,Uber,0
5042,10225,2025-07-09 04:32:00,Mumbai,11241.73,Netflix,0
5043,10141,2025-07-06 05:56:00,Siliguri,40979.3,Swiggy,0
5044,10433,2025-07-02 23:48:00,Hospet,24950.9,LuxuryStore,0
5045,10463,2025-07-08 23:23:00,Guntakal,21732.36,Swiggy,0
5046,10009,2025-07-12 05:52:00,Arrah,39716.51,Uber,0
5047,10436,2025-07-22 03:12:00,Hospet,6279.9,Amazon,0
5048,10178,2025-07-27 13:59:00,Davanagere,9620.61,Swiggy,0
5049,10416,2025-07-23 16:52:00,Anand,12327.62,BigBazaar,0
5050,10313,2025-07-12 04:14:00,Kottayam,18439.91,Uber,1
5051,10338,2025-07-27 22:03:00,Jhansi,1511.41,Flipkart,0
5052,10160,2025-07-29 22:20:00,Asansol,32488.81,Uber,0
5053,10176,2025-07-20 02:34:00,Moradabad,1612.56,LuxuryStore,0
5054,10049,2025-07-20 00:56:00,Bilaspur,17067.63,Dominos,0
5055,10092,2025-07-08 22:52:00,Rajahmundry,44015.24,Swiggy,0
5056,10322,2025-07-21 08:18:00,Gwalior,42438.66,BigBazaar,0
5057,10297,2025-07-16 16:58:00,Rajpur Sonarpur,31926.72,Amazon,0
5058,10120,2025-07-04 10:32:00,Jaunpur,12184.04,Flipkart,0
5059,10163,2025-07-21 23:09:00,Kadapa,45764.51,Dominos,0
5060,10133,2025-07-20 08:03:00,Ongole,12702.92,Apple Store,0
5061,10350,2025-07-26 01:30:00,Kolkata,10413.23,Amazon,0
5062,10169,2025-07-30 18:40:00,Jamalpur,40033.07,Zomato,1
5063,10436,2025-07-09 12:39:00,Secunderabad,30482.54,Flipkart,0
5064,10037,2025-07-24 12:34:00,Bhavnagar,9643.12,Swiggy,0
5065,10410,2025-07-26 19:54:00,Kozhikode,15510.88,BigBazaar,0
5066,10403,2025-07-04 13:12:00,Imphal,14668.36,Flipkart,1
5067,10423,2025-07-16 05:44:00,Kumbakonam,30844.56,BigBazaar,0
5068,10221,2025-07-10 07:27:00,Raiganj,12867.39,Amazon,0
5069,10322,2025-07-07 03:42:00,Berhampur,33448.67,LuxuryStore,0
5070,10077,2025-07-16 20:20:00,Katihar,42019.5,Amazon,0
5071,10366,2025-07-16 04:51:00,Ongole,18261.52,Zomato,0
5072,10145,2025-07-27 20:30:00,Gudivada,11841.55,Uber,1
5073,10105,2025-07-06 23:56:00,Madurai,35750.24,Uber,0
5074,10414,2025-07-13 01:16:00,Baranagar,23270.06,LuxuryStore,0
5075,10078,2025-07-25 05:31:00,Farrukhabad,22183.98,Dominos,0
5076,10218,2025-07-29 18:53:00,Siwan,47918.21,Apple Store,1
5077,10069,2025-07-28 00:21:00,Berhampur,16716.76,Zomato,0
5078,10159,2025-07-10 20:49:00,Dhule,19729.47,BigBazaar,0
5079,10472,2025-07-05 03:27:00,Etawah,30151.74,Flipkart,0
5080,10210,2025-07-25 15:22:00,Lucknow,32548.51,Apple Store,0
5081,10150,2025-07-22 09:35:00,Solapur,48511.82,Netflix,0
5082,10199,2025-07-17 10:12:00,Tenali,32925.18,Apple Store,0
5083,10487,2025-07-28 17:31:00,Nagercoil,22617.6,Swiggy,0
5084,10286,2025-07-24 21:37:00,Kavali,36394.69,Netflix,0
5085,10187,2025-07-24 07:19:00,Tumkur,15637.61,LuxuryStore,0
5086,10356,2025-07-04 07:48:00,Tirunelveli,3915.14,Apple Store,0
5087,10262,2025-07-17 03:05:00,Ramgarh,25142.08,Apple Store,0
5088,10097,2025-07-08 04:06:00,Kulti,43743.51,Uber,0
5089,10118,2025-07-19 23:03:00,Rewa,18743.82,Flipkart,0
5090,10419,2025-07-12 11:34:00,Kolkata,44089.46,Swiggy,0
5091,10014,2025-07-29 10:31:00,Deoghar,9482.84,Zomato,0
5092,10323,2025-07-28 13:50:00,Morbi,29579.28,Swiggy,0
5093,10446,2025-07-19 15:39:00,Mumbai,31768.71,Zomato,1
5094,10230,2025-07-09 07:39:00,Kavali,30208.86,LuxuryStore,0
5095,10158,2025-07-20 12:54:00,Bharatpur,24505.1,Swiggy,0
5096,10037,2025-07-20 04:27:00,Moradabad,48036.57,Uber,0
5097,10444,2025-07-21 12:01:00,Kadapa,5537.86,Flipkart,0
5098,10474,2025-07-22 07:33:00,Secunderabad,40331.84,Amazon,0
5099,10022,2025-07-02 11:30:00,Kishanganj,38458.52,Dominos,1
5100,10186,2025-07-22 00:24:00,Alwar,47132.39,Netflix,0
5101,10379,2025-07-02 04:25:00,Vijayawada,45794.62,Apple Store,1
5102,10039,2025-07-05 02:05:00,Durgapur,8909.72,Flipkart,0
5103,10078,2025-07-29 09:10:00,Tirunelveli,16256.15,Flipkart,0
5104,10200,2025-07-27 14:37:00,Sultan Pur Majra,11545.92,Netflix,0
5105,10366,2025-07-09 12:55:00,Bareilly,28829.1,Swiggy,0
5106,10143,2025-07-23 18:57:00,Dibrugarh,43915.72,Apple Store,0
5107,10305,2025-07-15 15:03:00,Rajpur Sonarpur,39716.92,Zomato,0
5108,10358,2025-07-04 02:26:00,Jhansi,33739.42,Dominos,1
5109,10062,2025-07-31 02:26:00,Bharatpur,11348.15,Swiggy,0
5110,10062,2025-07-06 09:43:00,Bhiwani,46881.06,BigBazaar,0
5111,10024,2025-07-07 02:20:00,Panchkula,7921.85,LuxuryStore,0
5112,10197,2025-07-09 11:46:00,Pune,34739.38,Netflix,0
5113,10370,2025-07-18 18:08:00,Vadodara,13127.96,Uber,0
5114,10469,2025-07-04 22:49:00,Ramgarh,25130.85,Amazon,0
5115,10327,2025-07-06 04:47:00,Nagercoil,49268.32,BigBazaar,0
5116,10305,2025-07-20 03:47:00,Ambala,38902.01,Apple Store,0
5117,10499,2025-07-22 19:16:00,Tirupati,910.77,Netflix,0
5118,10049,2025-07-09 12:06:00,Haldia,46522.87,Dominos,0
5119,10435,2025-07-17 17:27:00,Gwalior,25463.43,BigBazaar,0
5120,10169,2025-07-03 21:30:00,Jhansi,4643.47,Amazon,0
5121,10431,2025-07-30 00:41:00,Bhiwani,34074.11,Swiggy,0
5122,10004,2025-07-26 11:26:00,Ballia,45689.86,Apple Store,0
5123,10298,2025-07-19 16:53:00,Medininagar,2314.4,LuxuryStore,0
5124,10416,2025-07-15 00:04:00,Vijayawada,348.76,Dominos,0
5125,10297,2025-07-07 11:03:00,Bardhaman,3624.19,Flipkart,0
5126,10119,2025-07-29 22:42:00,Kulti,12922.19,Apple Store,0
5127,10098,2025-07-01 10:00:00,Bhubaneswar,36870.04,BigBazaar,0
5128,10178,2025-07-03 01:16:00,Nagercoil,3368.93,Swiggy,0
5129,10236,2025-07-12 23:44:00,Solapur,8953.37,Dominos,0
5130,10077,2025-07-13 11:13:00,Unnao,31723.83,Amazon,0
5131,10228,2025-07-16 21:39:00,Ramagundam,45827.11,Dominos,0
5132,10059,2025-07-11 15:26:00,Delhi,31335.08,Apple Store,1
5133,10203,2025-07-22 06:16:00,Mau,29369.77,Amazon,0
5134,10273,2025-07-14 05:56:00,Sambhal,46562.8,Uber,0
5135,10252,2025-07-02 23:22:00,Katni,17594.65,Dominos,0
5136,10040,2025-07-27 05:09:00,Chennai,42106.18,Netflix,0
5137,10208,2025-07-21 04:29:00,Ramagundam,20756.54,Zomato,0
5138,10375,2025-07-12 10:49:00,Morena,5285.56,Netflix,0
5139,10038,2025-07-31 02:33:00,Jamnagar,35031.81,Dominos,0
5140,10255,2025-07-22 15:22:00,Yamunanagar,31164.84,Flipkart,0
5141,10074,2025-07-09 22:46:00,Kishanganj,18286.8,Dominos,0
5142,10352,2025-07-30 03:12:00,Saharanpur,45815.72,Dominos,0
5143,10241,2025-07-25 22:33:00,Tiruchirappalli,21684.5,Swiggy,0
5144,10441,2025-07-22 09:26:00,Salem,5300.94,Zomato,0
5145,10237,2025-07-15 18:39:00,Suryapet,46106.66,Amazon,0
5146,10445,2025-07-04 05:46:00,Bhavnagar,9856.21,LuxuryStore,0
5147,10426,2025-07-20 22:03:00,Solapur,42990.14,Netflix,0
5148,10487,2025-07-27 10:16:00,Kavali,40656.49,Uber,0
5149,10104,2025-07-29 09:20:00,Mathura,20765.24,Apple Store,0
5150,10416,2025-07-16 14:51:00,Orai,27810.72,Zomato,0
5151,10176,2025-07-19 04:56:00,Meerut,36817.74,Apple Store,0
5152,10438,2025-07-06 11:30:00,Proddatur,44513.3,Dominos,0
5153,10162,2025-07-06 15:59:00,Kollam,28367.83,Zomato,0
5154,10140,2025-07-07 23:57:00,Kochi,43708.29,Swiggy,0
5155,10458,2025-07-28 00:51:00,Udupi,19550.18,Zomato,0
5156,10160,2025-07-04 11:23:00,Jamalpur,25824.02,Amazon,0
5157,10198,2025-07-03 11:35:00,Etawah,17857.07,Dominos,0
5158,10120,2025-07-21 19:22:00,Haldia,15135.9,Amazon,0
5159,10299,2025-07-04 10:47:00,Haridwar,26680.85,BigBazaar,0
5160,10221,2025-07-20 02:24:00,Kishanganj,21936.33,Amazon,1
5161,10340,2025-07-26 12:48:00,Ambala,4848.06,Zomato,0
5162,10196,2025-07-04 14:56:00,Kulti,9920.45,Swiggy,0
5163,10105,2025-07-03 03:54:00,Mango,45859.62,Zomato,0
5164,10076,2025-07-30 02:41:00,Anantapur,34863.83,Dominos,0
5165,10193,2025-07-09 10:07:00,Bettiah,3424.39,Amazon,0
5166,10233,2025-07-11 12:06:00,Berhampore,27033.75,Swiggy,0
5167,10113,2025-07-15 10:08:00,Anand,10833.74,Dominos,0
5168,10291,2025-07-02 02:03:00,Proddatur,22970.03,Apple Store,0
5169,10415,2025-07-10 01:23:00,Mysore,8189.71,Flipkart,0
5170,10461,2025-07-27 18:06:00,Bijapur,18778.11,BigBazaar,0
5171,10103,2025-07-07 09:51:00,Kavali,38603.32,Netflix,0
5172,10268,2025-07-05 06:29:00,Morbi,30354.24,Dominos,1
5173,10216,2025-07-19 00:05:00,Hosur,14364.62,Uber,0
5174,10160,2025-07-03 17:23:00,Bhavnagar,40260.53,Flipkart,0
5175,10026,2025-07-07 15:12:00,Raurkela Industrial Township,35213.64,Apple Store,0
5176,10078,2025-07-30 12:20:00,Ozhukarai,46001.21,Zomato,0
5177,10080,2025-07-11 21:33:00,Sangli-Miraj & Kupwad,17025.75,Zomato,0
5178,10045,2025-07-20 03:08:00,Asansol,5795.61,Dominos,0
5179,10155,2025-07-30 10:27:00,Naihati,43363.26,Netflix,0
5180,10215,2025-07-21 23:15:00,Aurangabad,43765.54,Uber,0
5181,10229,2025-07-09 20:55:00,Ghaziabad,39151.34,Flipkart,0
5182,10382,2025-07-02 19:20:00,Ahmedabad,28245.0,Amazon,0
5183,10012,2025-07-14 05:21:00,Panchkula,48632.72,BigBazaar,0
5184,10252,2025-07-23 03:41:00,Yamunanagar,1010.39,Amazon,0
5185,10100,2025-07-08 05:22:00,Haridwar,23221.47,BigBazaar,0
5186,10265,2025-07-23 11:50:00,Asansol,40291.43,Netflix,0
5187,10126,2025-07-14 19:02:00,Jaunpur,39423.51,LuxuryStore,1
5188,10335,2025-07-14 05:15:00,Thiruvananthapuram,23312.21,Dominos,0
5189,10448,2025-07-04 20:28:00,Solapur,16015.35,Uber,0
5190,10474,2025-07-28 09:52:00,Nagercoil,7565.32,Amazon,0
5191,10291,2025-07-09 22:38:00,Panipat,29554.03,BigBazaar,1
5192,10261,2025-07-05 17:27:00,Satna,13135.78,Flipkart,0
5193,10238,2025-07-27 03:23:00,Burhanpur,15615.98,Apple Store,0
5194,10240,2025-07-06 13:23:00,Tadipatri,38802.17,Netflix,0
5195,10048,2025-07-04 05:18:00,Sultan Pur Majra,9857.17,Netflix,0
5196,10197,2025-07-12 11:19:00,South Dumdum,594.64,Zomato,0
5197,10017,2025-07-04 02:13:00,Kirari Suleman Nagar,3813.72,Swiggy,0
5198,10418,2025-07-28 17:01:00,Sangli-Miraj & Kupwad,5136.92,Dominos,0
5199,10020,2025-07-25 10:18:00,Morbi,23124.92,LuxuryStore,0
5200,10111,2025-07-30 04:22:00,Varanasi,9189.41,Zomato,0
5201,10129,2025-07-09 02:46:00,Mathura,46782.3,Uber,0
5202,10297,2025-07-06 04:37:00,Secunderabad,20452.79,Zomato,0
5203,10320,2025-07-21 01:03:00,Panchkula,24062.39,Netflix,0
5204,10481,2025-07-22 23:43:00,Surendranagar Dudhrej,13527.26,Swiggy,1
5205,10134,2025-07-13 18:56:00,Kulti,13522.78,Zomato,0
5206,10349,2025-07-29 05:23:00,Bhilwara,16446.92,Zomato,0
5207,10001,2025-07-23 19:11:00,Kharagpur,48943.42,Zomato,0
5208,10317,2025-07-07 12:56:00,Tadipatri,11950.73,Netflix,0
5209,10086,2025-07-17 14:26:00,Kavali,5185.11,Dominos,1
5210,10063,2025-07-18 00:26:00,Kollam,16057.92,Amazon,1
5211,10389,2025-07-28 09:10:00,Kavali,36831.54,Zomato,0
5212,10375,2025-07-16 21:22:00,Vellore,9021.86,Apple Store,0
5213,10475,2025-07-07 23:20:00,Motihari,43684.47,BigBazaar,0
5214,10413,2025-07-08 16:31:00,Kirari Suleman Nagar,12916.5,Netflix,0
5215,10362,2025-07-05 03:53:00,Meerut,17312.69,Netflix,0
5216,10224,2025-07-05 17:39:00,Bally,30309.57,LuxuryStore,0
5217,10261,2025-07-16 14:57:00,Baranagar,15857.06,LuxuryStore,0
5218,10461,2025-07-16 18:34:00,Deoghar,45840.77,Amazon,0
5219,10462,2025-07-26 18:13:00,Sambhal,3243.8,Apple Store,0
5220,10315,2025-07-22 09:10:00,Bhimavaram,28829.73,Apple Store,0
5221,10389,2025-07-03 08:38:00,Bhiwani,48966.28,BigBazaar,0
5222,10216,2025-07-02 03:42:00,Madurai,1496.72,Swiggy,0
5223,10428,2025-07-13 14:09:00,Udupi,3814.28,Amazon,0
5224,10228,2025-07-11 17:42:00,Kharagpur,43363.92,Netflix,0
5225,10110,2025-07-10 11:58:00,Bhusawal,43213.95,LuxuryStore,0
5226,10041,2025-07-06 03:07:00,Jamnagar,3252.73,Netflix,0
5227,10324,2025-07-19 06:24:00,Gulbarga,6873.42,Dominos,0
5228,10133,2025-07-17 01:42:00,Rourkela,44214.03,Uber,0
5229,10099,2025-07-29 21:08:00,Karawal Nagar,9540.98,Swiggy,0
5230,10405,2025-07-04 16:00:00,Bhusawal,23410.15,BigBazaar,0
5231,10159,2025-07-07 04:38:00,Raipur,3475.42,Uber,0
5232,10137,2025-07-22 10:38:00,Bhubaneswar,40055.96,Netflix,1
5233,10279,2025-07-12 13:57:00,Begusarai,14550.62,Zomato,0
5234,10143,2025-07-07 21:39:00,Davanagere,7617.53,Netflix,0
5235,10191,2025-07-21 01:56:00,Salem,28302.68,Netflix,0
5236,10126,2025-07-14 21:57:00,Etawah,39971.25,Swiggy,0
5237,10436,2025-07-25 23:09:00,Ambala,20695.18,Flipkart,0
5238,10076,2025-07-22 06:31:00,Ranchi,718.63,Apple Store,0
5239,10215,2025-07-24 21:55:00,Parbhani,27130.28,Uber,0
5240,10432,2025-07-11 05:21:00,Dhule,13978.68,Uber,1
5241,10189,2025-07-15 05:17:00,Jalandhar,8749.52,Netflix,0
5242,10239,2025-07-27 11:25:00,Secunderabad,44007.85,Flipkart,0
5243,10321,2025-07-16 15:51:00,Ajmer,10319.49,Zomato,0
5244,10222,2025-07-03 21:39:00,Burhanpur,48854.64,Dominos,0
5245,10077,2025-07-08 18:21:00,Tezpur,19337.55,Apple Store,0
5246,10150,2025-07-22 11:34:00,Dhule,1431.67,Flipkart,0
5247,10370,2025-07-13 16:22:00,Meerut,35672.21,Dominos,0
5248,10488,2025-07-26 00:49:00,Salem,2099.05,Uber,0
5249,10154,2025-07-24 14:23:00,Mathura,43173.67,BigBazaar,0
5250,10142,2025-07-27 17:36:00,Arrah,17268.79,LuxuryStore,0
5251,10078,2025-07-29 23:37:00,Gurgaon,45787.61,Dominos,0
5252,10052,2025-07-06 05:21:00,Dhanbad,29831.41,Apple Store,0
5253,10354,2025-07-15 10:55:00,Deoghar,26394.07,Netflix,0
5254,10214,2025-07-06 15:08:00,Loni,25799.19,Amazon,0
5255,10375,2025-07-30 18:56:00,Amaravati,47797.58,LuxuryStore,0
5256,10137,2025-07-22 22:20:00,Pali,35233.09,LuxuryStore,0
5257,10062,2025-07-10 17:13:00,Morena,2937.81,Swiggy,0
5258,10114,2025-07-08 17:02:00,Madanapalle,42516.07,Apple Store,0
5259,10074,2025-07-29 12:21:00,Pimpri-Chinchwad,40285.79,Swiggy,0
5260,10066,2025-07-18 23:47:00,Panihati,3185.69,Netflix,0
5261,10204,2025-07-28 05:46:00,Pune,17074.07,LuxuryStore,0
5262,10187,2025-07-02 07:12:00,Bidar,21413.19,Swiggy,0
5263,10216,2025-07-03 00:53:00,Ambarnath,5778.51,Uber,0
5264,10161,2025-07-01 13:27:00,Bhusawal,35205.57,Dominos,0
5265,10140,2025-07-05 01:29:00,Vasai-Virar,5005.0,Amazon,0
5266,10404,2025-07-13 14:47:00,Giridih,48386.22,Apple Store,0
5267,10315,2025-07-03 07:42:00,Bharatpur,42205.94,Swiggy,0
5268,10141,2025-07-17 08:25:00,Agartala,25531.41,LuxuryStore,0
5269,10106,2025-07-07 19:10:00,Ahmedabad,5819.58,Zomato,0
5270,10355,2025-07-14 12:10:00,Katihar,15179.96,Dominos,0
5271,10428,2025-07-25 16:26:00,Nagpur,35369.35,LuxuryStore,0
5272,10282,2025-07-29 10:41:00,Kumbakonam,6819.94,Swiggy,1
5273,10248,2025-07-24 04:56:00,Dibrugarh,17559.08,Uber,0
5274,10403,2025-07-22 11:52:00,Siwan,36675.13,BigBazaar,0
5275,10373,2025-07-17 16:45:00,Eluru,24005.64,Swiggy,0
5276,10325,2025-07-14 06:56:00,Surat,26798.29,LuxuryStore,0
5277,10122,2025-07-24 00:27:00,Bhatpara,11703.03,Dominos,0
5278,10380,2025-07-24 12:14:00,Mahbubnagar,40350.54,LuxuryStore,1
5279,10095,2025-07-26 03:48:00,Kavali,36827.12,Flipkart,0
5280,10079,2025-07-15 05:57:00,Bharatpur,9955.59,BigBazaar,0
5281,10251,2025-07-07 13:58:00,Bellary,41734.01,Netflix,0
5282,10303,2025-07-04 21:35:00,Raiganj,22415.38,Uber,0
5283,10420,2025-07-19 19:19:00,Madurai,30183.85,Netflix,0
5284,10136,2025-07-29 22:11:00,Madurai,8151.96,Swiggy,0
5285,10246,2025-07-13 04:55:00,Morena,6351.2,Apple Store,0
5286,10348,2025-07-18 18:34:00,Hindupur,31975.54,Flipkart,0
5287,10493,2025-07-10 21:29:00,Alwar,39686.48,Amazon,0
5288,10367,2025-07-15 04:44:00,Moradabad,8594.79,BigBazaar,0
5289,10415,2025-07-01 17:44:00,Tiruchirappalli,43644.09,Flipkart,0
5290,10035,2025-07-24 16:34:00,Sultan Pur Majra,38469.45,Zomato,0
5291,10066,2025-07-22 22:29:00,Asansol,39427.2,Flipkart,0
5292,10352,2025-07-13 12:41:00,Chandrapur,10986.18,Zomato,0
5293,10355,2025-07-28 15:58:00,Hospet,12175.52,LuxuryStore,0
5294,10394,2025-07-05 00:40:00,Yamunanagar,39568.68,Flipkart,0
5295,10380,2025-07-04 14:34:00,Bally,5070.86,BigBazaar,1
5296,10200,2025-07-27 03:19:00,Solapur,40238.97,Swiggy,0
5297,10461,2025-07-28 00:16:00,Kalyan-Dombivli,47640.0,Flipkart,0
5298,10385,2025-07-28 17:38:00,Khandwa,6317.84,Dominos,0
5299,10200,2025-07-03 08:06:00,Raebareli,15380.67,Dominos,0
5300,10080,2025-07-25 01:54:00,Rajpur Sonarpur,13336.53,Apple Store,0
5301,10035,2025-07-08 23:10:00,Ozhukarai,16114.41,LuxuryStore,0
5302,10407,2025-07-02 02:21:00,Anand,17521.78,Flipkart,0
5303,10297,2025-07-06 02:47:00,Begusarai,33229.92,Swiggy,0
5304,10473,2025-07-07 10:30:00,Salem,46334.71,BigBazaar,0
5305,10326,2025-07-06 21:31:00,Kolkata,46317.99,Swiggy,0
5306,10207,2025-07-16 16:05:00,Begusarai,24053.59,Swiggy,0
5307,10002,2025-07-17 05:23:00,Kharagpur,11187.19,Zomato,0
5308,10086,2025-07-12 03:27:00,Naihati,16284.27,Apple Store,0
5309,10035,2025-07-10 18:06:00,Loni,36903.35,Zomato,0
5310,10268,2025-07-14 08:57:00,Mathura,47920.35,Uber,0
5311,10162,2025-07-06 04:30:00,Raichur,7798.25,Netflix,0
5312,10289,2025-07-11 19:02:00,Kishanganj,35445.34,Dominos,0
5313,10068,2025-07-28 08:39:00,Pallavaram,38711.79,Flipkart,1
5314,10277,2025-07-28 14:22:00,Pune,1016.26,Uber,0
5315,10246,2025-07-08 03:31:00,Morena,23778.83,Zomato,0
5316,10028,2025-07-29 08:32:00,Nashik,33553.48,BigBazaar,0
5317,10411,2025-07-26 18:35:00,Madanapalle,45513.59,Flipkart,0
5318,10055,2025-07-22 06:46:00,Nangloi Jat,25668.47,Flipkart,0
5319,10238,2025-07-02 18:28:00,Pali,48023.44,Zomato,0
5320,10191,2025-07-25 22:44:00,Ghaziabad,16733.84,Apple Store,0
5321,10251,2025-07-01 08:43:00,Surendranagar Dudhrej,31289.03,Uber,1
5322,10092,2025-07-27 22:09:00,Mangalore,27221.47,Apple Store,0
5323,10146,2025-07-31 05:28:00,Jehanabad,4622.71,LuxuryStore,0
5324,10044,2025-07-17 00:52:00,Darbhanga,48703.23,LuxuryStore,0
5325,10292,2025-07-23 10:08:00,Baranagar,38744.03,Dominos,1
5326,10330,2025-07-18 01:00:00,Karimnagar,24083.65,Zomato,0
5327,10084,2025-07-05 20:50:00,Khandwa,48431.38,BigBazaar,0
5328,10143,2025-07-28 07:16:00,Faridabad,2582.15,Zomato,0
5329,10384,2025-07-09 20:22:00,Mau,3441.87,Flipkart,0
5330,10353,2025-07-18 06:28:00,Panihati,12585.35,Dominos,0
5331,10319,2025-07-01 22:25:00,Kavali,15527.2,Netflix,0
5332,10351,2025-07-26 14:25:00,Unnao,28706.43,Uber,0
5333,10213,2025-07-06 23:54:00,Karimnagar,8034.74,Zomato,0
5334,10398,2025-07-29 10:32:00,Eluru,2583.81,Flipkart,0
5335,10305,2025-07-19 06:10:00,Rajahmundry,44450.67,Dominos,0
5336,10125,2025-07-05 21:21:00,Guna,20973.3,Amazon,0
5337,10440,2025-07-12 09:42:00,Haldia,13602.26,Netflix,0
5338,10437,2025-07-14 19:53:00,Naihati,15084.87,Swiggy,0
5339,10240,2025-07-28 03:14:00,Rajahmundry,20787.02,Amazon,0
5340,10263,2025-07-18 01:01:00,Tirunelveli,5298.49,Zomato,0
5341,10276,2025-07-25 06:57:00,Bongaigaon,6111.2,Apple Store,0
5342,10305,2025-07-11 03:59:00,Tumkur,47791.91,Apple Store,0
5343,10114,2025-07-10 01:37:00,Buxar,45104.09,BigBazaar,1
5344,10119,2025-07-05 04:39:00,Ramagundam,22077.28,Swiggy,0
5345,10236,2025-07-12 16:16:00,Tirunelveli,41394.17,Flipkart,1
5346,10059,2025-07-20 20:13:00,Ozhukarai,41138.09,Dominos,0
5347,10410,2025-07-25 18:26:00,Ozhukarai,16153.59,Uber,0
5348,10127,2025-07-15 18:08:00,Bhavnagar,40407.73,BigBazaar,0
5349,10066,2025-07-13 18:31:00,Allahabad,37907.32,Zomato,0
5350,10447,2025-07-14 04:54:00,Unnao,26429.65,Amazon,0
5351,10384,2025-07-02 15:15:00,Bettiah,1887.24,Amazon,0
5352,10360,2025-07-21 17:23:00,Bhavnagar,18971.85,Uber,0
5353,10455,2025-07-29 11:15:00,Kolkata,21071.49,LuxuryStore,0
5354,10380,2025-07-10 02:52:00,Jhansi,27121.93,Dominos,0
5355,10152,2025-07-04 02:51:00,Nadiad,21184.73,Apple Store,0
5356,10268,2025-07-06 03:58:00,Naihati,18723.95,Uber,0
5357,10070,2025-07-22 07:30:00,Begusarai,9202.58,Netflix,0
5358,10421,2025-07-06 01:04:00,Bhiwandi,12596.72,Flipkart,0
5359,10295,2025-07-07 14:18:00,Firozabad,30538.83,Swiggy,0
5360,10454,2025-07-13 10:38:00,Raiganj,19113.49,Dominos,0
5361,10304,2025-07-17 17:33:00,Mathura,48506.92,Amazon,0
5362,10016,2025-07-11 04:14:00,Berhampur,17567.71,Swiggy,0
5363,10480,2025-07-27 16:34:00,Loni,2666.57,Netflix,0
5364,10440,2025-07-07 06:10:00,Agartala,38240.98,LuxuryStore,0
5365,10189,2025-07-08 18:41:00,Jaunpur,15938.01,Flipkart,0
5366,10131,2025-07-05 14:35:00,Bhiwani,48701.56,Flipkart,0
5367,10193,2025-07-28 23:19:00,Kavali,7076.08,BigBazaar,0
5368,10101,2025-07-26 13:48:00,Madhyamgram,33987.17,Dominos,0
5369,10247,2025-07-09 02:34:00,Hazaribagh,43414.88,Apple Store,0
5370,10366,2025-07-30 17:40:00,Kamarhati,25534.17,Swiggy,0
5371,10246,2025-07-24 03:52:00,Tiruchirappalli,9066.35,Apple Store,0
5372,10155,2025-07-12 21:04:00,Panihati,20794.71,BigBazaar,0
5373,10482,2025-07-22 01:43:00,Rourkela,12267.37,BigBazaar,0
5374,10313,2025-07-29 23:10:00,Avadi,5990.39,Zomato,0
5375,10390,2025-07-15 00:59:00,Siliguri,21943.37,LuxuryStore,0
5376,10419,2025-07-30 11:27:00,Panchkula,20754.71,Uber,0
5377,10090,2025-07-23 05:38:00,Loni,6320.01,Amazon,0
5378,10389,2025-07-02 12:39:00,Ramagundam,25944.33,Netflix,0
5379,10037,2025-07-05 18:04:00,Begusarai,17350.77,Dominos,0
5380,10489,2025-07-14 02:20:00,Tiruvottiyur,36582.82,Uber,0
5381,10063,2025-07-16 12:37:00,Buxar,24652.4,Swiggy,0
5382,10329,2025-07-11 19:58:00,Bhind,4807.04,LuxuryStore,0
5383,10006,2025-07-22 19:16:00,Pimpri-Chinchwad,603.79,BigBazaar,0
5384,10281,2025-07-26 22:51:00,Udupi,32699.79,Swiggy,1
5385,10118,2025-07-20 12:26:00,Panipat,15983.92,Zomato,0
5386,10440,2025-07-04 13:45:00,Bettiah,46475.8,Swiggy,0
5387,10242,2025-07-22 17:46:00,Bellary,33767.83,Apple Store,1
5388,10128,2025-07-29 08:50:00,Surat,33204.46,Swiggy,0
5389,10007,2025-07-26 20:07:00,Baranagar,16700.41,Flipkart,0
5390,10024,2025-07-26 06:41:00,Gorakhpur,16827.9,Uber,0
5391,10483,2025-07-03 15:00:00,Gudivada,38535.53,Zomato,0
5392,10091,2025-07-20 18:44:00,Thanjavur,15559.74,BigBazaar,0
5393,10388,2025-07-11 10:58:00,Bidar,26166.93,Uber,0
5394,10001,2025-07-29 12:07:00,Bhusawal,49245.51,Amazon,0
5395,10486,2025-07-03 00:24:00,Morena,7195.22,Zomato,0
5396,10110,2025-07-20 07:08:00,Akola,19210.19,Netflix,0
5397,10480,2025-07-28 02:12:00,Vadodara,20206.39,Uber,0
5398,10041,2025-07-23 04:21:00,Jamalpur,43989.02,Swiggy,0
5399,10145,2025-07-06 15:46:00,Kharagpur,46725.64,Zomato,0
5400,10383,2025-07-28 15:52:00,Guna,18599.83,BigBazaar,0
5401,10223,2025-07-14 20:13:00,Orai,21317.67,Uber,0
5402,10015,2025-07-20 21:21:00,Bongaigaon,8592.16,Amazon,0
5403,10344,2025-07-30 02:00:00,Malegaon,33391.93,Apple Store,0
5404,10094,2025-07-20 21:34:00,Haldia,29223.63,Zomato,0
5405,10076,2025-07-23 22:05:00,Gorakhpur,25620.46,Swiggy,0
5406,10449,2025-07-23 05:30:00,Parbhani,13872.36,Apple Store,0
5407,10491,2025-07-14 06:44:00,Bhiwani,11086.95,Swiggy,0
